item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date,channel,channel_campaigns
2470,121,158,1,45.15,45.15,0.00,0.00%,FALSE,45.15,25/04/2025,App Mobile,App Mobile
2722,46,12,1,44.77,44.77,0.00,0.00%,FALSE,44.77,14/06/2025,App Mobile,App Mobile
1295,332,322,1,44.45,44.45,0.00,0.00%,FALSE,44.45,24/05/2025,App Mobile,App Mobile
1130,646,55,1,44.32,44.32,0.00,0.00%,FALSE,44.32,14/05/2025,E-commerce,Website Banner
1193,729,55,1,44.32,44.32,0.00,0.00%,FALSE,44.32,27/04/2025,E-commerce,Website Banner
73,478,280,1,44.14,44.14,0.00,0.00%,FALSE,44.14,14/04/2025,App Mobile,App Mobile
350,245,373,1,44.12,44.12,0.00,0.00%,FALSE,44.12,29/05/2025,E-commerce,Website Banner
3019,143,373,1,44.12,44.12,0.00,0.00%,FALSE,44.12,16/06/2025,E-commerce,Website Banner
565,432,184,1,44.08,44.08,0.00,0.00%,FALSE,44.08,20/04/2025,E-commerce,Website Banner
2655,626,184,1,44.08,44.08,0.00,0.00%,FALSE,44.08,24/04/2025,App Mobile,App Mobile
1143,403,231,1,44.06,44.06,0.00,0.00%,FALSE,44.06,27/04/2025,App Mobile,App Mobile
3118,318,231,1,44.06,44.06,0.00,0.00%,FALSE,44.06,17/04/2025,E-commerce,Website Banner
1119,484,277,1,43.92,43.92,0.00,0.00%,FALSE,43.92,26/04/2025,App Mobile,App Mobile
2358,1035,277,1,43.92,43.92,0.00,0.00%,FALSE,43.92,05/5/2025,E-commerce,Website Banner
1793,90,363,1,43.64,43.64,0.00,0.00%,FALSE,43.64,26/05/2025,E-commerce,Website Banner
1056,1192,374,1,43.43,43.43,0.00,0.00%,FALSE,43.43,22/05/2025,App Mobile,App Mobile
1780,644,311,1,43.38,43.38,0.00,0.00%,FALSE,43.38,04/4/2025,E-commerce,Website Banner
1957,96,434,1,43.14,43.14,0.00,0.00%,FALSE,43.14,20/04/2025,E-commerce,Website Banner
2131,1333,123,1,61.51,43.06,18.45,30.00%,TRUE,43.06,14/05/2025,App Mobile,Social Media
3227,1297,102,1,43.06,43.06,0.00,0.00%,FALSE,43.06,29/04/2025,App Mobile,App Mobile
2532,639,369,1,43.04,43.04,0.00,0.00%,FALSE,43.04,22/04/2025,E-commerce,Website Banner
461,778,476,1,42.72,42.72,0.00,0.00%,FALSE,42.72,13/04/2025,E-commerce,Website Banner
1765,151,476,1,42.72,42.72,0.00,0.00%,FALSE,42.72,14/04/2025,E-commerce,Website Banner
2242,873,375,1,42.67,42.67,0.00,0.00%,FALSE,42.67,22/05/2025,E-commerce,Website Banner
2158,448,177,1,42.66,42.66,0.00,0.00%,FALSE,42.66,29/04/2025,App Mobile,App Mobile
2563,132,377,1,42.50,42.50,0.00,0.00%,FALSE,42.50,20/04/2025,App Mobile,App Mobile
1635,616,135,1,42.47,42.47,0.00,0.00%,FALSE,42.47,23/04/2025,E-commerce,Website Banner
1697,567,135,1,42.47,42.47,0.00,0.00%,FALSE,42.47,17/05/2025,E-commerce,Website Banner
278,421,149,1,42.24,42.24,0.00,0.00%,FALSE,42.24,19/05/2025,E-commerce,Website Banner
1354,259,287,1,60.34,42.24,18.10,30.00%,TRUE,42.24,19/05/2025,App Mobile,Social Media
1749,925,309,1,42.14,42.14,0.00,0.00%,FALSE,42.14,24/04/2025,E-commerce,Website Banner
2637,449,309,1,42.14,42.14,0.00,0.00%,FALSE,42.14,23/05/2025,E-commerce,Website Banner
1072,1194,344,1,42.10,42.10,0.00,0.00%,FALSE,42.10,13/05/2025,E-commerce,Website Banner
923,908,202,1,41.88,41.88,0.00,0.00%,FALSE,41.88,26/04/2025,App Mobile,App Mobile
1456,1070,144,1,41.84,41.84,0.00,0.00%,FALSE,41.84,30/04/2025,App Mobile,App Mobile
1669,654,172,1,41.70,41.70,0.00,0.00%,FALSE,41.70,04/5/2025,App Mobile,App Mobile
3108,356,291,1,59.56,41.69,17.87,30.00%,TRUE,41.69,13/05/2025,App Mobile,Social Media
2724,486,423,1,41.64,41.64,0.00,0.00%,FALSE,41.64,19/04/2025,App Mobile,App Mobile
495,386,157,1,41.56,41.56,0.00,0.00%,FALSE,41.56,21/04/2025,App Mobile,App Mobile
967,427,289,1,41.51,41.51,0.00,0.00%,FALSE,41.51,17/06/2025,App Mobile,App Mobile
1477,626,86,1,41.26,41.26,0.00,0.00%,FALSE,41.26,24/04/2025,App Mobile,App Mobile
1806,306,86,1,41.26,41.26,0.00,0.00%,FALSE,41.26,26/04/2025,E-commerce,Website Banner
4,468,18,1,40.99,40.99,0.00,0.00%,FALSE,40.99,05/5/2025,App Mobile,App Mobile
387,349,18,1,40.99,40.99,0.00,0.00%,FALSE,40.99,15/06/2025,App Mobile,App Mobile
1242,966,18,1,40.99,40.99,0.00,0.00%,FALSE,40.99,17/05/2025,E-commerce,Website Banner
984,525,471,1,40.92,40.92,0.00,0.00%,FALSE,40.92,21/05/2025,App Mobile,App Mobile
1289,971,471,1,40.92,40.92,0.00,0.00%,FALSE,40.92,21/05/2025,App Mobile,App Mobile
2048,618,471,1,40.92,40.92,0.00,0.00%,FALSE,40.92,19/04/2025,App Mobile,App Mobile
3242,297,366,1,58.34,40.84,17.50,30.00%,TRUE,40.84,17/05/2025,App Mobile,Social Media
94,558,22,1,58.26,40.78,17.48,30.00%,TRUE,40.78,17/05/2025,App Mobile,Social Media
1093,834,293,1,40.77,40.77,0.00,0.00%,FALSE,40.77,17/06/2025,App Mobile,App Mobile
1596,200,293,1,40.77,40.77,0.00,0.00%,FALSE,40.77,04/5/2025,App Mobile,App Mobile
2328,750,293,1,40.77,40.77,0.00,0.00%,FALSE,40.77,16/04/2025,E-commerce,Website Banner
341,44,106,1,40.75,40.75,0.00,0.00%,FALSE,40.75,14/05/2025,E-commerce,Website Banner
2604,392,106,1,40.75,40.75,0.00,0.00%,FALSE,40.75,21/05/2025,E-commerce,Website Banner
1528,323,9,1,40.50,40.50,0.00,0.00%,FALSE,40.50,06/5/2025,E-commerce,Website Banner
2929,281,83,1,57.80,40.46,17.34,30.00%,TRUE,40.46,17/05/2025,App Mobile,Social Media
1164,53,16,1,40.36,40.36,0.00,0.00%,FALSE,40.36,14/04/2025,E-commerce,Website Banner
583,441,92,1,40.25,40.25,0.00,0.00%,FALSE,40.25,28/04/2025,E-commerce,Website Banner
2279,39,292,1,40.12,40.12,0.00,0.00%,FALSE,40.12,14/05/2025,E-commerce,Website Banner
3073,875,407,1,56.84,39.79,17.05,30.00%,TRUE,39.79,17/05/2025,App Mobile,Social Media
1031,478,325,1,39.78,39.78,0.00,0.00%,FALSE,39.78,14/04/2025,App Mobile,App Mobile
1366,706,226,1,39.78,39.78,0.00,0.00%,FALSE,39.78,05/5/2025,App Mobile,App Mobile
2032,154,325,1,39.78,39.78,0.00,0.00%,FALSE,39.78,22/04/2025,E-commerce,Website Banner
2802,947,283,1,39.62,39.62,0.00,0.00%,FALSE,39.62,16/06/2025,E-commerce,Website Banner
490,1025,490,1,39.42,39.42,0.00,0.00%,FALSE,39.42,29/05/2025,App Mobile,App Mobile
1057,858,178,1,39.34,39.34,0.00,0.00%,FALSE,39.34,14/05/2025,E-commerce,Website Banner
1817,106,178,1,39.34,39.34,0.00,0.00%,FALSE,39.34,25/04/2025,E-commerce,Website Banner
3205,999,467,1,39.22,39.22,0.00,0.00%,FALSE,39.22,16/06/2025,E-commerce,Website Banner
69,2,113,1,39.18,39.18,0.00,0.00%,FALSE,39.18,16/05/2025,E-commerce,Website Banner
2633,255,93,1,39.18,39.18,0.00,0.00%,FALSE,39.18,30/04/2025,E-commerce,Website Banner
1517,677,456,1,39.09,39.09,0.00,0.00%,FALSE,39.09,14/06/2025,E-commerce,Website Banner
2921,469,456,1,39.09,39.09,0.00,0.00%,FALSE,39.09,25/05/2025,E-commerce,Website Banner
924,817,311,1,43.38,39.04,4.34,10.00%,TRUE,39.04,05/6/2025,E-commerce,Email
938,745,96,1,39.03,39.03,0.00,0.00%,FALSE,39.03,28/04/2025,E-commerce,Website Banner
2316,378,477,1,38.90,38.90,0.00,0.00%,FALSE,38.90,17/04/2025,App Mobile,App Mobile
949,183,180,1,38.81,38.81,0.00,0.00%,FALSE,38.81,16/05/2025,E-commerce,Website Banner
1280,766,180,1,38.81,38.81,0.00,0.00%,FALSE,38.81,16/06/2025,App Mobile,App Mobile
2905,87,438,1,38.74,38.74,0.00,0.00%,FALSE,38.74,14/04/2025,E-commerce,Website Banner
779,958,233,1,38.68,38.68,0.00,0.00%,FALSE,38.68,22/05/2025,E-commerce,Website Banner
2927,42,233,1,38.68,38.68,0.00,0.00%,FALSE,38.68,31/05/2025,App Mobile,App Mobile
1363,199,107,1,55.06,38.54,16.52,30.00%,TRUE,38.54,19/05/2025,App Mobile,Social Media
654,1165,376,1,38.52,38.52,0.00,0.00%,FALSE,38.52,22/04/2025,E-commerce,Website Banner
740,286,188,1,55.01,38.51,16.50,30.00%,TRUE,38.51,18/05/2025,App Mobile,Social Media
420,1332,256,1,38.41,38.41,0.00,0.00%,FALSE,38.41,13/05/2025,E-commerce,Website Banner
599,274,256,1,38.41,38.41,0.00,0.00%,FALSE,38.41,19/04/2025,E-commerce,Website Banner
3272,423,32,1,54.83,38.38,16.45,30.00%,TRUE,38.38,13/05/2025,App Mobile,Social Media
78,1129,240,1,38.14,38.14,0.00,0.00%,FALSE,38.14,21/05/2025,App Mobile,App Mobile
629,139,240,1,38.14,38.14,0.00,0.00%,FALSE,38.14,21/05/2025,App Mobile,App Mobile
2511,609,240,1,38.14,38.14,0.00,0.00%,FALSE,38.14,22/05/2025,App Mobile,App Mobile
281,916,48,1,54.38,38.07,16.31,30.00%,TRUE,38.07,18/05/2025,App Mobile,Social Media
242,124,387,1,38.06,38.06,0.00,0.00%,FALSE,38.06,19/04/2025,E-commerce,Website Banner
1060,447,387,1,38.06,38.06,0.00,0.00%,FALSE,38.06,19/04/2025,App Mobile,App Mobile
106,981,500,1,38.03,38.03,0.00,0.00%,FALSE,38.03,15/04/2025,E-commerce,Website Banner
2217,88,500,1,38.03,38.03,0.00,0.00%,FALSE,38.03,13/04/2025,App Mobile,App Mobile
1405,603,41,1,37.94,37.94,0.00,0.00%,FALSE,37.94,31/05/2025,App Mobile,App Mobile
233,1124,208,1,37.45,37.45,0.00,0.00%,FALSE,37.45,29/04/2025,E-commerce,Website Banner
1063,468,208,1,37.45,37.45,0.00,0.00%,FALSE,37.45,05/5/2025,App Mobile,App Mobile
2906,138,215,1,37.11,37.11,0.00,0.00%,FALSE,37.11,14/06/2025,E-commerce,Website Banner
844,15,243,1,37.06,37.06,0.00,0.00%,FALSE,37.06,20/05/2025,E-commerce,Website Banner
1842,839,243,1,37.06,37.06,0.00,0.00%,FALSE,37.06,31/05/2025,App Mobile,App Mobile
2664,428,262,1,52.94,37.06,15.88,30.00%,TRUE,37.06,14/05/2025,App Mobile,Social Media
2778,510,243,1,37.06,37.06,0.00,0.00%,FALSE,37.06,30/04/2025,E-commerce,Website Banner
3062,722,441,1,36.99,36.99,0.00,0.00%,FALSE,36.99,05/4/2025,App Mobile,App Mobile
443,40,75,1,52.83,36.98,15.85,30.00%,TRUE,36.98,13/05/2025,App Mobile,Social Media
1519,15,251,1,36.88,36.88,0.00,0.00%,FALSE,36.88,20/05/2025,E-commerce,Website Banner
2643,73,251,1,36.88,36.88,0.00,0.00%,FALSE,36.88,19/05/2025,E-commerce,Website Banner
2630,56,5,1,36.84,36.84,0.00,0.00%,FALSE,36.84,29/05/2025,App Mobile,App Mobile
3365,705,495,1,36.65,36.65,0.00,0.00%,FALSE,36.65,18/04/2025,E-commerce,Website Banner
1466,1225,151,1,36.47,36.47,0.00,0.00%,FALSE,36.47,27/04/2025,App Mobile,App Mobile
1588,40,140,1,52.08,36.46,15.62,30.00%,TRUE,36.46,13/05/2025,App Mobile,Social Media
1543,934,427,1,36.01,36.01,0.00,0.00%,FALSE,36.01,16/05/2025,E-commerce,Website Banner
83,1223,367,1,51.38,35.97,15.41,30.00%,TRUE,35.97,17/05/2025,App Mobile,Social Media
2390,874,313,1,35.69,35.69,0.00,0.00%,FALSE,35.69,16/06/2025,E-commerce,Website Banner
3152,115,313,1,35.69,35.69,0.00,0.00%,FALSE,35.69,05/4/2025,App Mobile,App Mobile
2001,215,204,1,39.20,35.28,3.92,10.00%,TRUE,35.28,04/6/2025,E-commerce,Email
92,1327,414,1,35.20,35.20,0.00,0.00%,FALSE,35.20,19/04/2025,E-commerce,Website Banner
1576,1290,414,1,35.20,35.20,0.00,0.00%,FALSE,35.20,22/04/2025,E-commerce,Website Banner
3321,559,477,1,38.90,35.01,3.89,10.00%,TRUE,35.01,04/6/2025,E-commerce,Email
712,1223,190,1,49.41,34.59,14.82,30.00%,TRUE,34.59,17/05/2025,App Mobile,Social Media
2163,1329,59,1,34.58,34.58,0.00,0.00%,FALSE,34.58,27/04/2025,App Mobile,App Mobile
1976,542,402,1,34.45,34.45,0.00,0.00%,FALSE,34.45,24/05/2025,E-commerce,Website Banner
2577,707,402,1,34.45,34.45,0.00,0.00%,FALSE,34.45,23/05/2025,E-commerce,Website Banner
1163,369,388,1,34.23,34.23,0.00,0.00%,FALSE,34.23,29/04/2025,E-commerce,Website Banner
1507,589,91,1,33.95,33.95,0.00,0.00%,FALSE,33.95,17/06/2025,App Mobile,App Mobile
2863,144,91,1,33.95,33.95,0.00,0.00%,FALSE,33.95,20/04/2025,App Mobile,App Mobile
1482,1320,298,1,33.94,33.94,0.00,0.00%,FALSE,33.94,17/04/2025,E-commerce,Website Banner
379,895,139,1,33.59,33.59,0.00,0.00%,FALSE,33.59,31/05/2025,App Mobile,App Mobile
2717,550,139,1,33.59,33.59,0.00,0.00%,FALSE,33.59,16/05/2025,E-commerce,Website Banner
215,404,338,1,33.39,33.39,0.00,0.00%,FALSE,33.39,26/05/2025,E-commerce,Website Banner
920,485,338,1,33.39,33.39,0.00,0.00%,FALSE,33.39,13/06/2025,E-commerce,Website Banner
2094,24,410,1,47.47,33.23,14.24,30.00%,TRUE,33.23,13/05/2025,App Mobile,Social Media
136,278,169,1,32.94,32.94,0.00,0.00%,FALSE,32.94,13/06/2025,App Mobile,App Mobile
358,619,228,1,46.89,32.82,14.07,30.00%,TRUE,32.82,15/05/2025,App Mobile,Social Media
1387,555,209,1,32.41,32.41,0.00,0.00%,FALSE,32.41,25/05/2025,App Mobile,App Mobile
1133,377,82,1,32.21,32.21,0.00,0.00%,FALSE,32.21,14/05/2025,E-commerce,Website Banner
2578,949,82,1,32.21,32.21,0.00,0.00%,FALSE,32.21,30/05/2025,E-commerce,Website Banner
118,577,453,1,32.05,32.05,0.00,0.00%,FALSE,32.05,27/05/2025,E-commerce,Website Banner
799,931,80,1,31.86,31.86,0.00,0.00%,FALSE,31.86,17/06/2025,E-commerce,Website Banner
2744,842,80,1,31.86,31.86,0.00,0.00%,FALSE,31.86,21/04/2025,App Mobile,App Mobile
842,1195,418,1,31.84,31.84,0.00,0.00%,FALSE,31.84,22/04/2025,App Mobile,App Mobile
2495,1216,84,1,31.84,31.84,0.00,0.00%,FALSE,31.84,27/04/2025,App Mobile,App Mobile
2882,592,418,1,31.84,31.84,0.00,0.00%,FALSE,31.84,17/05/2025,E-commerce,Website Banner
2733,882,90,1,31.67,31.67,0.00,0.00%,FALSE,31.67,15/06/2025,App Mobile,App Mobile
3219,1249,457,1,31.61,31.61,0.00,0.00%,FALSE,31.61,13/06/2025,E-commerce,Website Banner
82,490,258,1,31.48,31.48,0.00,0.00%,FALSE,31.48,24/05/2025,App Mobile,App Mobile
3278,497,12,1,44.77,31.34,13.43,30.00%,TRUE,31.34,13/05/2025,App Mobile,Social Media
733,467,95,1,31.15,31.15,0.00,0.00%,FALSE,31.15,20/04/2025,App Mobile,App Mobile
1210,33,452,1,30.85,30.85,0.00,0.00%,FALSE,30.85,23/04/2025,E-commerce,Website Banner
2645,1067,452,1,30.85,30.85,0.00,0.00%,FALSE,30.85,30/05/2025,App Mobile,App Mobile
928,907,401,1,30.83,30.83,0.00,0.00%,FALSE,30.83,18/04/2025,E-commerce,Website Banner
2809,359,401,1,30.83,30.83,0.00,0.00%,FALSE,30.83,18/04/2025,App Mobile,App Mobile
2779,328,431,1,30.41,30.41,0.00,0.00%,FALSE,30.41,13/05/2025,E-commerce,Website Banner
2543,503,171,1,30.26,30.26,0.00,0.00%,FALSE,30.26,22/05/2025,E-commerce,Website Banner
1944,1128,39,1,29.97,29.97,0.00,0.00%,FALSE,29.97,31/05/2025,App Mobile,App Mobile
1923,1298,241,1,29.82,29.82,0.00,0.00%,FALSE,29.82,16/05/2025,E-commerce,Website Banner
2219,1029,88,1,29.81,29.81,0.00,0.00%,FALSE,29.81,17/04/2025,E-commerce,Website Banner
2853,1108,400,1,29.68,29.68,0.00,0.00%,FALSE,29.68,27/05/2025,E-commerce,Website Banner
359,958,81,1,29.63,29.63,0.00,0.00%,FALSE,29.63,22/05/2025,E-commerce,Website Banner
3065,1060,202,1,41.88,29.32,12.56,30.00%,TRUE,29.32,18/05/2025,App Mobile,Social Media
864,319,246,1,28.98,28.98,0.00,0.00%,FALSE,28.98,31/05/2025,App Mobile,App Mobile
1134,253,246,1,28.98,28.98,0.00,0.00%,FALSE,28.98,27/04/2025,App Mobile,App Mobile
1520,1311,415,1,28.73,28.73,0.00,0.00%,FALSE,28.73,31/05/2025,E-commerce,Website Banner
504,473,249,1,28.42,28.42,0.00,0.00%,FALSE,28.42,30/04/2025,E-commerce,Website Banner
3356,1133,249,1,28.42,28.42,0.00,0.00%,FALSE,28.42,25/04/2025,E-commerce,Website Banner
2415,817,30,1,31.09,27.98,3.11,10.00%,TRUE,27.98,05/6/2025,E-commerce,Email
293,1316,328,1,39.83,27.88,11.95,30.00%,TRUE,27.88,15/05/2025,App Mobile,Social Media
1436,895,23,1,27.50,27.50,0.00,0.00%,FALSE,27.50,31/05/2025,App Mobile,App Mobile
3288,926,23,1,27.50,27.50,0.00,0.00%,FALSE,27.50,29/05/2025,E-commerce,Website Banner
1075,442,431,1,30.41,27.37,3.04,10.00%,TRUE,27.37,06/6/2025,E-commerce,Email
3229,1083,119,1,27.34,27.34,0.00,0.00%,FALSE,27.34,15/05/2025,E-commerce,Website Banner
1784,1198,241,1,29.82,26.84,2.98,10.00%,TRUE,26.84,05/6/2025,E-commerce,Email
2636,615,451,1,37.80,26.46,11.34,30.00%,TRUE,26.46,16/05/2025,App Mobile,Social Media
2878,1253,174,1,26.41,26.41,0.00,0.00%,FALSE,26.41,24/04/2025,E-commerce,Website Banner
2062,420,120,1,25.70,25.70,0.00,0.00%,FALSE,25.70,16/06/2025,App Mobile,App Mobile
2130,46,120,1,25.70,25.70,0.00,0.00%,FALSE,25.70,14/06/2025,App Mobile,App Mobile
989,445,176,1,27.94,25.15,2.79,10.00%,TRUE,25.15,05/6/2025,E-commerce,Email
3196,622,46,1,25.15,25.15,0.00,0.00%,FALSE,25.15,26/04/2025,E-commerce,Website Banner
3160,216,122,1,24.80,24.80,0.00,0.00%,FALSE,24.80,22/05/2025,E-commerce,Website Banner
3216,235,122,1,24.80,24.80,0.00,0.00%,FALSE,24.80,06/4/2025,E-commerce,Website Banner
1478,1255,319,1,24.05,24.05,0.00,0.00%,FALSE,24.05,16/04/2025,App Mobile,App Mobile
3047,1175,319,1,24.05,24.05,0.00,0.00%,FALSE,24.05,05/5/2025,E-commerce,Website Banner
2138,199,330,1,33.94,23.76,10.18,30.00%,TRUE,23.76,19/05/2025,App Mobile,Social Media
2359,269,443,1,23.13,23.13,0.00,0.00%,FALSE,23.13,24/05/2025,App Mobile,App Mobile
2360,546,164,1,22.96,22.96,0.00,0.00%,FALSE,22.96,28/04/2025,E-commerce,Website Banner
3238,912,14,1,24.96,22.46,2.50,10.00%,TRUE,22.46,04/6/2025,E-commerce,Email
1235,1042,457,1,31.61,22.13,9.48,30.00%,TRUE,22.13,13/05/2025,App Mobile,Social Media
89,114,114,1,21.53,21.53,0.00,0.00%,FALSE,21.53,25/04/2025,App Mobile,App Mobile
362,868,334,1,20.82,20.82,0.00,0.00%,FALSE,20.82,24/05/2025,App Mobile,App Mobile
1068,428,51,1,25.38,17.77,7.61,30.00%,TRUE,17.77,14/05/2025,App Mobile,Social Media
2405,588,14,1,24.96,17.47,7.49,30.00%,TRUE,17.47,14/05/2025,App Mobile,Social Media
1340,24,205,1,24.05,16.84,7.22,30.00%,TRUE,16.84,13/05/2025,App Mobile,Social Media
2382,172,443,1,23.13,16.19,6.94,30.00%,TRUE,16.19,13/05/2025,App Mobile,Social Media
1102,558,164,1,22.96,16.07,6.89,30.00%,TRUE,16.07,17/05/2025,App Mobile,Social Media
433,428,491,1,22.66,15.86,6.80,30.00%,TRUE,15.86,14/05/2025,App Mobile,Social Media
406,376,114,1,21.53,15.07,6.46,30.00%,TRUE,15.07,19/05/2025,App Mobile,Social Media
813,1116,198,1,14.64,14.64,0.00,0.00%,FALSE,14.64,21/05/2025,E-commerce,Website Banner
1913,237,64,1,13.51,13.51,0.00,0.00%,FALSE,13.51,16/05/2025,E-commerce,Website Banner
3141,59,284,2,81.79,81.79,0.00,0.00%,FALSE,163.58,14/05/2025,E-commerce,Website Banner
2715,175,60,2,81.70,81.70,0.00,0.00%,FALSE,163.40,18/04/2025,App Mobile,App Mobile
203,1152,146,2,81.06,81.06,0.00,0.00%,FALSE,162.12,22/04/2025,E-commerce,Website Banner
425,545,146,2,81.06,81.06,0.00,0.00%,FALSE,162.12,04/5/2025,E-commerce,Website Banner
757,846,146,2,81.06,81.06,0.00,0.00%,FALSE,162.12,17/04/2025,App Mobile,App Mobile
951,1058,146,2,81.06,81.06,0.00,0.00%,FALSE,162.12,26/05/2025,E-commerce,Website Banner
2023,314,71,2,80.76,80.76,0.00,0.00%,FALSE,161.52,18/05/2025,E-commerce,Website Banner
2755,265,182,2,78.63,78.63,0.00,0.00%,FALSE,157.26,26/05/2025,App Mobile,App Mobile
680,800,2,2,78.45,78.45,0.00,0.00%,FALSE,156.90,24/05/2025,E-commerce,Website Banner
970,1158,163,2,76.96,76.96,0.00,0.00%,FALSE,153.92,29/04/2025,E-commerce,Website Banner
1533,654,163,2,76.96,76.96,0.00,0.00%,FALSE,153.92,04/5/2025,App Mobile,App Mobile
2146,1314,448,2,75.62,75.62,0.00,0.00%,FALSE,151.24,04/6/2025,App Mobile,App Mobile
3254,171,459,2,75.17,75.17,0.00,0.00%,FALSE,150.34,15/04/2025,E-commerce,Website Banner
2859,181,116,2,74.81,74.81,0.00,0.00%,FALSE,149.62,05/6/2025,App Mobile,App Mobile
2957,284,116,2,74.81,74.81,0.00,0.00%,FALSE,149.62,29/04/2025,App Mobile,App Mobile
792,555,359,2,74.28,74.28,0.00,0.00%,FALSE,148.56,25/05/2025,App Mobile,App Mobile
3154,856,359,2,74.28,74.28,0.00,0.00%,FALSE,148.56,17/04/2025,E-commerce,Website Banner
888,1100,327,2,74.24,74.24,0.00,0.00%,FALSE,148.48,17/06/2025,E-commerce,Website Banner
764,8,420,2,72.58,72.58,0.00,0.00%,FALSE,145.16,26/05/2025,App Mobile,App Mobile
1946,927,420,2,72.58,72.58,0.00,0.00%,FALSE,145.16,15/06/2025,App Mobile,App Mobile
560,978,358,2,71.86,71.86,0.00,0.00%,FALSE,143.72,20/04/2025,E-commerce,Website Banner
930,852,337,2,71.72,71.72,0.00,0.00%,FALSE,143.44,23/04/2025,App Mobile,App Mobile
496,32,6,2,70.86,70.86,0.00,0.00%,FALSE,141.72,21/04/2025,App Mobile,App Mobile
1881,531,463,2,70.56,70.56,0.00,0.00%,FALSE,141.12,30/05/2025,App Mobile,App Mobile
2433,142,207,2,67.98,67.98,0.00,0.00%,FALSE,135.96,25/05/2025,E-commerce,Website Banner
3194,1028,207,2,67.98,67.98,0.00,0.00%,FALSE,135.96,25/05/2025,E-commerce,Website Banner
1750,1047,365,2,67.76,67.76,0.00,0.00%,FALSE,135.52,17/04/2025,E-commerce,Website Banner
1849,6,365,2,67.76,67.76,0.00,0.00%,FALSE,135.52,14/06/2025,E-commerce,Website Banner
170,92,142,2,67.29,67.29,0.00,0.00%,FALSE,134.58,30/05/2025,App Mobile,App Mobile
451,38,142,2,67.29,67.29,0.00,0.00%,FALSE,134.58,26/05/2025,E-commerce,Website Banner
1942,802,239,2,66.99,66.99,0.00,0.00%,FALSE,133.98,30/04/2025,App Mobile,App Mobile
1979,989,239,2,66.99,66.99,0.00,0.00%,FALSE,133.98,27/05/2025,E-commerce,Website Banner
32,654,197,2,66.68,66.68,0.00,0.00%,FALSE,133.36,04/5/2025,App Mobile,App Mobile
1437,899,197,2,66.68,66.68,0.00,0.00%,FALSE,133.36,24/05/2025,App Mobile,App Mobile
2231,450,197,2,66.68,66.68,0.00,0.00%,FALSE,133.36,30/04/2025,App Mobile,App Mobile
2224,485,383,2,66.38,66.38,0.00,0.00%,FALSE,132.76,13/06/2025,E-commerce,Website Banner
2244,780,383,2,66.38,66.38,0.00,0.00%,FALSE,132.76,13/04/2025,App Mobile,App Mobile
3069,843,70,2,66.33,66.33,0.00,0.00%,FALSE,132.66,06/6/2025,App Mobile,App Mobile
530,878,19,2,65.26,65.26,0.00,0.00%,FALSE,130.52,16/04/2025,E-commerce,Website Banner
1293,1138,19,2,65.26,65.26,0.00,0.00%,FALSE,130.52,27/04/2025,E-commerce,Website Banner
1429,844,19,2,65.26,65.26,0.00,0.00%,FALSE,130.52,25/05/2025,E-commerce,Website Banner
2890,1185,166,2,65.26,65.26,0.00,0.00%,FALSE,130.52,05/5/2025,E-commerce,Website Banner
168,686,44,2,64.84,64.84,0.00,0.00%,FALSE,129.68,30/05/2025,E-commerce,Website Banner
3149,772,44,2,64.84,64.84,0.00,0.00%,FALSE,129.68,28/04/2025,E-commerce,Website Banner
2234,969,260,2,64.28,64.28,0.00,0.00%,FALSE,128.56,22/05/2025,E-commerce,Website Banner
880,53,194,2,64.11,64.11,0.00,0.00%,FALSE,128.22,14/04/2025,E-commerce,Website Banner
1188,220,469,2,64.08,64.08,0.00,0.00%,FALSE,128.16,18/04/2025,E-commerce,Website Banner
3239,627,469,2,64.08,64.08,0.00,0.00%,FALSE,128.16,23/05/2025,App Mobile,App Mobile
1402,1097,371,2,63.82,63.82,0.00,0.00%,FALSE,127.64,15/06/2025,App Mobile,App Mobile
468,963,372,2,63.79,63.79,0.00,0.00%,FALSE,127.58,06/4/2025,E-commerce,Website Banner
1035,1117,385,2,63.23,63.23,0.00,0.00%,FALSE,126.46,15/06/2025,E-commerce,Website Banner
1041,977,206,2,63.03,63.03,0.00,0.00%,FALSE,126.06,22/04/2025,App Mobile,App Mobile
1562,1113,206,2,63.03,63.03,0.00,0.00%,FALSE,126.06,19/04/2025,App Mobile,App Mobile
2849,710,206,2,63.03,63.03,0.00,0.00%,FALSE,126.06,17/06/2025,E-commerce,Website Banner
3067,848,56,2,62.92,62.92,0.00,0.00%,FALSE,125.84,06/6/2025,App Mobile,App Mobile
1772,237,38,2,62.80,62.80,0.00,0.00%,FALSE,125.60,16/05/2025,E-commerce,Website Banner
1223,98,192,2,62.48,62.48,0.00,0.00%,FALSE,124.96,20/05/2025,E-commerce,Website Banner
377,1124,378,2,62.39,62.39,0.00,0.00%,FALSE,124.78,29/04/2025,E-commerce,Website Banner
2376,991,323,2,62.34,62.34,0.00,0.00%,FALSE,124.68,20/04/2025,App Mobile,App Mobile
473,580,115,2,62.27,62.27,0.00,0.00%,FALSE,124.54,31/05/2025,App Mobile,App Mobile
737,344,115,2,62.27,62.27,0.00,0.00%,FALSE,124.54,14/06/2025,App Mobile,App Mobile
